Provincias;Clase de disolución;Periodo;Total
41 Sevilla;Voluntaria;2012M07;42
41 Sevilla;Voluntaria;2012M06;39
41 Sevilla;Voluntaria;2012M05;53
41 Sevilla;Voluntaria;2012M04;41
41 Sevilla;Voluntaria;2012M03;78
41 Sevilla;Voluntaria;2012M02;82
41 Sevilla;Voluntaria;2012M01;102
41 Sevilla;Por fusión;2022M12;8
41 Sevilla;Por fusión;2022M11;10
41 Sevilla;Por fusión;2022M10;1
41 Sevilla;Por fusión;2022M09;1
41 Sevilla;Por fusión;2022M08;8
41 Sevilla;Por fusión;2022M07;7
41 Sevilla;Por fusión;2022M06;1
41 Sevilla;Por fusión;2022M05;2
41 Sevilla;Por fusión;2022M04;5
41 Sevilla;Por fusión;2022M03;6
41 Sevilla;Por fusión;2022M02;5
41 Sevilla;Por fusión;2022M01;15
41 Sevilla;Por fusión;2021M12;8
41 Sevilla;Por fusión;2021M11;3
41 Sevilla;Por fusión;2021M10;4
41 Sevilla;Por fusión;2021M09;15
41 Sevilla;Por fusión;2021M08;4
41 Sevilla;Por fusión;2021M07;7
41 Sevilla;Por fusión;2021M06;1
41 Sevilla;Por fusión;2021M05;2
41 Sevilla;Por fusión;2021M04;4
41 Sevilla;Por fusión;2021M03;13
41 Sevilla;Por fusión;2021M02;7
41 Sevilla;Por fusión;2021M01;8
41 Sevilla;Por fusión;2020M12;22
41 Sevilla;Por fusión;2020M11;3
41 Sevilla;Por fusión;2020M10;3
41 Sevilla;Por fusión;2020M09;2
41 Sevilla;Por fusión;2020M08;3
41 Sevilla;Por fusión;2020M07;2
41 Sevilla;Por fusión;2020M06;0
41 Sevilla;Por fusión;2020M05;3
41 Sevilla;Por fusión;2020M04;1
41 Sevilla;Por fusión;2020M03;5
41 Sevilla;Por fusión;2020M02;9
41 Sevilla;Por fusión;2020M01;5
41 Sevilla;Por fusión;2019M12;4
41 Sevilla;Por fusión;2019M11;1
41 Sevilla;Por fusión;2019M10;14
41 Sevilla;Por fusión;2019M09;8
41 Sevilla;Por fusión;2019M08;5
41 Sevilla;Por fusión;2019M07;4
41 Sevilla;Por fusión;2019M06;1
41 Sevilla;Por fusión;2019M05;3
41 Sevilla;Por fusión;2019M04;6
41 Sevilla;Por fusión;2019M03;2
41 Sevilla;Por fusión;2019M02;5
41 Sevilla;Por fusión;2019M01;8
41 Sevilla;Por fusión;2018M12;75
41 Sevilla;Por fusión;2018M11;5
41 Sevilla;Por fusión;2018M10;3
41 Sevilla;Por fusión;2018M09;5
41 Sevilla;Por fusión;2018M08;0
41 Sevilla;Por fusión;2018M07;3
41 Sevilla;Por fusión;2018M06;4
41 Sevilla;Por fusión;2018M05;1
41 Sevilla;Por fusión;2018M04;5
41 Sevilla;Por fusión;2018M03;26
41 Sevilla;Por fusión;2018M02;5
41 Sevilla;Por fusión;2018M01;7
41 Sevilla;Por fusión;2017M12;101
41 Sevilla;Por fusión;2017M11;9
41 Sevilla;Por fusión;2017M10;26
41 Sevilla;Por fusión;2017M09;4
41 Sevilla;Por fusión;2017M08;6
41 Sevilla;Por fusión;2017M07;6
41 Sevilla;Por fusión;2017M06;1
41 Sevilla;Por fusión;2017M05;5
41 Sevilla;Por fusión;2017M04;3
41 Sevilla;Por fusión;2017M03;13
41 Sevilla;Por fusión;2017M02;22
41 Sevilla;Por fusión;2017M01;78
41 Sevilla;Por fusión;2016M12;49
41 Sevilla;Por fusión;2016M11;4
41 Sevilla;Por fusión;2016M10;8
41 Sevilla;Por fusión;2016M09;13
41 Sevilla;Por fusión;2016M08;9
41 Sevilla;Por fusión;2016M07;3
41 Sevilla;Por fusión;2016M06;7
41 Sevilla;Por fusión;2016M05;1
41 Sevilla;Por fusión;2016M04;5
41 Sevilla;Por fusión;2016M03;12
41 Sevilla;Por fusión;2016M02;10
41 Sevilla;Por fusión;2016M01;4
41 Sevilla;Por fusión;2015M12;13
41 Sevilla;Por fusión;2015M11;3
41 Sevilla;Por fusión;2015M10;6
41 Sevilla;Por fusión;2015M09;7
41 Sevilla;Por fusión;2015M08;1
41 Sevilla;Por fusión;2015M07;2
41 Sevilla;Por fusión;2015M06;4
41 Sevilla;Por fusión;2015M05;4
41 Sevilla;Por fusión;2015M04;3
41 Sevilla;Por fusión;2015M03;5
41 Sevilla;Por fusión;2015M02;4
41 Sevilla;Por fusión;2015M01;4
41 Sevilla;Por fusión;2014M12;9
41 Sevilla;Por fusión;2014M11;4
41 Sevilla;Por fusión;2014M10;12
41 Sevilla;Por fusión;2014M09;5
41 Sevilla;Por fusión;2014M08;5
41 Sevilla;Por fusión;2014M07;7
41 Sevilla;Por fusión;2014M06;2
41 Sevilla;Por fusión;2014M05;2
41 Sevilla;Por fusión;2014M04;1
41 Sevilla;Por fusión;2014M03;4
41 Sevilla;Por fusión;2014M02;6
41 Sevilla;Por fusión;2014M01;3
41 Sevilla;Por fusión;2013M12;30
41 Sevilla;Por fusión;2013M11;68
41 Sevilla;Por fusión;2013M10;7
41 Sevilla;Por fusión;2013M09;3
41 Sevilla;Por fusión;2013M08;1
41 Sevilla;Por fusión;2013M07;2
41 Sevilla;Por fusión;2013M06;3
41 Sevilla;Por fusión;2013M05;4
41 Sevilla;Por fusión;2013M04;4
41 Sevilla;Por fusión;2013M03;2
41 Sevilla;Por fusión;2013M02;5
41 Sevilla;Por fusión;2013M01;30
41 Sevilla;Por fusión;2012M12;4
41 Sevilla;Por fusión;2012M11;7
41 Sevilla;Por fusión;2012M10;1
41 Sevilla;Por fusión;2012M09;3
41 Sevilla;Por fusión;2012M08;7
41 Sevilla;Por fusión;2012M07;4
41 Sevilla;Por fusión;2012M06;2
41 Sevilla;Por fusión;2012M05;2
41 Sevilla;Por fusión;2012M04;1
41 Sevilla;Por fusión;2012M03;2
41 Sevilla;Por fusión;2012M02;8
41 Sevilla;Por fusión;2012M01;7
41 Sevilla;Otras;2022M12;6
41 Sevilla;Otras;2022M11;5
41 Sevilla;Otras;2022M10;7
41 Sevilla;Otras;2022M09;8
41 Sevilla;Otras;2022M08;5
41 Sevilla;Otras;2022M07;7
41 Sevilla;Otras;2022M06;4
41 Sevilla;Otras;2022M05;3
41 Sevilla;Otras;2022M04;4
41 Sevilla;Otras;2022M03;2
41 Sevilla;Otras;2022M02;7
41 Sevilla;Otras;2022M01;4
41 Sevilla;Otras;2021M12;9
41 Sevilla;Otras;2021M11;7
41 Sevilla;Otras;2021M10;7
41 Sevilla;Otras;2021M09;6
41 Sevilla;Otras;2021M08;1
41 Sevilla;Otras;2021M07;3
41 Sevilla;Otras;2021M06;8
41 Sevilla;Otras;2021M05;9
41 Sevilla;Otras;2021M04;8
41 Sevilla;Otras;2021M03;13
41 Sevilla;Otras;2021M02;5
41 Sevilla;Otras;2021M01;5
41 Sevilla;Otras;2020M12;19
41 Sevilla;Otras;2020M11;9
41 Sevilla;Otras;2020M10;7
41 Sevilla;Otras;2020M09;9
41 Sevilla;Otras;2020M08;3
41 Sevilla;Otras;2020M07;8
41 Sevilla;Otras;2020M06;1
41 Sevilla;Otras;2020M05;1
41 Sevilla;Otras;2020M04;3
41 Sevilla;Otras;2020M03;5
41 Sevilla;Otras;2020M02;8
41 Sevilla;Otras;2020M01;10
41 Sevilla;Otras;2019M12;4
41 Sevilla;Otras;2019M11;7
41 Sevilla;Otras;2019M10;12
41 Sevilla;Otras;2019M09;2
41 Sevilla;Otras;2019M08;7
41 Sevilla;Otras;2019M07;2
41 Sevilla;Otras;2019M06;5
41 Sevilla;Otras;2019M05;5
41 Sevilla;Otras;2019M04;7
41 Sevilla;Otras;2019M03;6
41 Sevilla;Otras;2019M02;8
41 Sevilla;Otras;2019M01;11
41 Sevilla;Otras;2018M12;8
41 Sevilla;Otras;2018M11;6
41 Sevilla;Otras;2018M10;7
41 Sevilla;Otras;2018M09;6
41 Sevilla;Otras;2018M08;7
41 Sevilla;Otras;2018M07;8
41 Sevilla;Otras;2018M06;8
41 Sevilla;Otras;2018M05;14
41 Sevilla;Otras;2018M04;16
41 Sevilla;Otras;2018M03;10
41 Sevilla;Otras;2018M02;16
41 Sevilla;Otras;2018M01;17
41 Sevilla;Otras;2017M12;5
41 Sevilla;Otras;2017M11;11
41 Sevilla;Otras;2017M10;10
41 Sevilla;Otras;2017M09;4
41 Sevilla;Otras;2017M08;5
41 Sevilla;Otras;2017M07;5
41 Sevilla;Otras;2017M06;11
41 Sevilla;Otras;2017M05;10
41 Sevilla;Otras;2017M04;4
41 Sevilla;Otras;2017M03;11
41 Sevilla;Otras;2017M02;7
41 Sevilla;Otras;2017M01;10
41 Sevilla;Otras;2016M12;6
41 Sevilla;Otras;2016M11;8
41 Sevilla;Otras;2016M10;5
41 Sevilla;Otras;2016M09;4
41 Sevilla;Otras;2016M08;7
41 Sevilla;Otras;2016M07;8
41 Sevilla;Otras;2016M06;14
41 Sevilla;Otras;2016M05;17
41 Sevilla;Otras;2016M04;10
41 Sevilla;Otras;2016M03;19
41 Sevilla;Otras;2016M02;9
41 Sevilla;Otras;2016M01;5
41 Sevilla;Otras;2015M12;4
41 Sevilla;Otras;2015M11;9
41 Sevilla;Otras;2015M10;9
41 Sevilla;Otras;2015M09;9
41 Sevilla;Otras;2015M08;7
41 Sevilla;Otras;2015M07;4
41 Sevilla;Otras;2015M06;10
41 Sevilla;Otras;2015M05;12
41 Sevilla;Otras;2015M04;15
41 Sevilla;Otras;2015M03;10
41 Sevilla;Otras;2015M02;7
41 Sevilla;Otras;2015M01;16
41 Sevilla;Otras;2014M12;12
41 Sevilla;Otras;2014M11;16
41 Sevilla;Otras;2014M10;18
41 Sevilla;Otras;2014M09;9
41 Sevilla;Otras;2014M08;9
41 Sevilla;Otras;2014M07;16
41 Sevilla;Otras;2014M06;22
41 Sevilla;Otras;2014M05;22
41 Sevilla;Otras;2014M04;18
41 Sevilla;Otras;2014M03;20
41 Sevilla;Otras;2014M02;9
41 Sevilla;Otras;2014M01;29
41 Sevilla;Otras;2013M12;10
41 Sevilla;Otras;2013M11;23
41 Sevilla;Otras;2013M10;19
41 Sevilla;Otras;2013M09;12
41 Sevilla;Otras;2013M08;16
41 Sevilla;Otras;2013M07;13
41 Sevilla;Otras;2013M06;21
41 Sevilla;Otras;2013M05;24
41 Sevilla;Otras;2013M04;21
41 Sevilla;Otras;2013M03;12
41 Sevilla;Otras;2013M02;8
41 Sevilla;Otras;2013M01;14
41 Sevilla;Otras;2012M12;15
41 Sevilla;Otras;2012M11;11
41 Sevilla;Otras;2012M10;6
41 Sevilla;Otras;2012M09;7
41 Sevilla;Otras;2012M08;8
41 Sevilla;Otras;2012M07;6
41 Sevilla;Otras;2012M06;6
41 Sevilla;Otras;2012M05;4
41 Sevilla;Otras;2012M04;3
41 Sevilla;Otras;2012M03;4
41 Sevilla;Otras;2012M02;4
41 Sevilla;Otras;2012M01;2
42 Soria;Voluntaria;2022M12;4
42 Soria;Voluntaria;2022M11;2
42 Soria;Voluntaria;2022M10;1
42 Soria;Voluntaria;2022M09;2
42 Soria;Voluntaria;2022M08;6
42 Soria;Voluntaria;2022M07;1
42 Soria;Voluntaria;2022M06;2
42 Soria;Voluntaria;2022M05;2
42 Soria;Voluntaria;2022M04;1
42 Soria;Voluntaria;2022M03;5
42 Soria;Voluntaria;2022M02;4
42 Soria;Voluntaria;2022M01;8
42 Soria;Voluntaria;2021M12;3
42 Soria;Voluntaria;2021M11;4
42 Soria;Voluntaria;2021M10;3
42 Soria;Voluntaria;2021M09;4
42 Soria;Voluntaria;2021M08;2
42 Soria;Voluntaria;2021M07;4
42 Soria;Voluntaria;2021M06;2
42 Soria;Voluntaria;2021M05;6
42 Soria;Voluntaria;2021M04;0
42 Soria;Voluntaria;2021M03;5
42 Soria;Voluntaria;2021M02;5
42 Soria;Voluntaria;2021M01;5
42 Soria;Voluntaria;2020M12;8
42 Soria;Voluntaria;2020M11;1
42 Soria;Voluntaria;2020M10;2
42 Soria;Voluntaria;2020M09;4
42 Soria;Voluntaria;2020M08;3
42 Soria;Voluntaria;2020M07;3
42 Soria;Voluntaria;2020M06;2
42 Soria;Voluntaria;2020M05;0
42 Soria;Voluntaria;2020M04;1
42 Soria;Voluntaria;2020M03;1
42 Soria;Voluntaria;2020M02;1
42 Soria;Voluntaria;2020M01;4
42 Soria;Voluntaria;2019M12;6
42 Soria;Voluntaria;2019M11;1
42 Soria;Voluntaria;2019M10;1
42 Soria;Voluntaria;2019M09;1
42 Soria;Voluntaria;2019M08;2
42 Soria;Voluntaria;2019M07;0
42 Soria;Voluntaria;2019M06;2
42 Soria;Voluntaria;2019M05;4
42 Soria;Voluntaria;2019M04;0
42 Soria;Voluntaria;2019M03;1
42 Soria;Voluntaria;2019M02;1
42 Soria;Voluntaria;2019M01;5
42 Soria;Voluntaria;2018M12;9
42 Soria;Voluntaria;2018M11;2
42 Soria;Voluntaria;2018M10;3
42 Soria;Voluntaria;2018M09;2
42 Soria;Voluntaria;2018M08;2
42 Soria;Voluntaria;2018M07;2
42 Soria;Voluntaria;2018M06;1
42 Soria;Voluntaria;2018M05;2
42 Soria;Voluntaria;2018M04;0
42 Soria;Voluntaria;2018M03;0
42 Soria;Voluntaria;2018M02;4
42 Soria;Voluntaria;2018M01;6
42 Soria;Voluntaria;2017M12;6
42 Soria;Voluntaria;2017M11;4
42 Soria;Voluntaria;2017M10;4
42 Soria;Voluntaria;2017M09;3
42 Soria;Voluntaria;2017M08;1
42 Soria;Voluntaria;2017M07;2
42 Soria;Voluntaria;2017M06;2
42 Soria;Voluntaria;2017M05;3
42 Soria;Voluntaria;2017M04;1
42 Soria;Voluntaria;2017M03;6
42 Soria;Voluntaria;2017M02;2
42 Soria;Voluntaria;2017M01;5
42 Soria;Voluntaria;2016M12;20
42 Soria;Voluntaria;2016M11;4
42 Soria;Voluntaria;2016M10;2
42 Soria;Voluntaria;2016M09;1
42 Soria;Voluntaria;2016M08;0
42 Soria;Voluntaria;2016M07;1
42 Soria;Voluntaria;2016M06;1
42 Soria;Voluntaria;2016M05;3
42 Soria;Voluntaria;2016M04;0
42 Soria;Voluntaria;2016M03;3
42 Soria;Voluntaria;2016M02;5
42 Soria;Voluntaria;2016M01;2
42 Soria;Voluntaria;2015M12;7
42 Soria;Voluntaria;2015M11;1
42 Soria;Voluntaria;2015M10;0
42 Soria;Voluntaria;2015M09;2
42 Soria;Voluntaria;2015M08;3
42 Soria;Voluntaria;2015M07;3
42 Soria;Voluntaria;2015M06;3
42 Soria;Voluntaria;2015M05;4
42 Soria;Voluntaria;2015M04;0
42 Soria;Voluntaria;2015M03;2
42 Soria;Voluntaria;2015M02;3
42 Soria;Voluntaria;2015M01;1
42 Soria;Voluntaria;2014M12;5
42 Soria;Voluntaria;2014M11;1
42 Soria;Voluntaria;2014M10;0
42 Soria;Voluntaria;2014M09;2
42 Soria;Voluntaria;2014M08;0
42 Soria;Voluntaria;2014M07;2
42 Soria;Voluntaria;2014M06;6
42 Soria;Voluntaria;2014M05;1
42 Soria;Voluntaria;2014M04;2
42 Soria;Voluntaria;2014M03;1
42 Soria;Voluntaria;2014M02;5
42 Soria;Voluntaria;2014M01;5
42 Soria;Voluntaria;2013M12;4
42 Soria;Voluntaria;2013M11;2
42 Soria;Voluntaria;2013M10;3
42 Soria;Voluntaria;2013M09;3
42 Soria;Voluntaria;2013M08;1
42 Soria;Voluntaria;2013M07;1
42 Soria;Voluntaria;2013M06;1
42 Soria;Voluntaria;2013M05;3
42 Soria;Voluntaria;2013M04;3
42 Soria;Voluntaria;2013M03;2
42 Soria;Voluntaria;2013M02;3
42 Soria;Voluntaria;2013M01;2
42 Soria;Voluntaria;2012M12;6
42 Soria;Voluntaria;2012M11;2
42 Soria;Voluntaria;2012M10;1
42 Soria;Voluntaria;2012M09;3
42 Soria;Voluntaria;2012M08;3
42 Soria;Voluntaria;2012M07;1
42 Soria;Voluntaria;2012M06;2
42 Soria;Voluntaria;2012M05;7
42 Soria;Voluntaria;2012M04;1
42 Soria;Voluntaria;2012M03;3
42 Soria;Voluntaria;2012M02;3
42 Soria;Voluntaria;2012M01;6
42 Soria;Por fusión;2022M12;0
42 Soria;Por fusión;2022M11;0
42 Soria;Por fusión;2022M10;0
42 Soria;Por fusión;2022M09;0
42 Soria;Por fusión;2022M08;0
42 Soria;Por fusión;2022M07;0
42 Soria;Por fusión;2022M06;0
42 Soria;Por fusión;2022M05;0
42 Soria;Por fusión;2022M04;0
42 Soria;Por fusión;2022M03;0
42 Soria;Por fusión;2022M02;0
42 Soria;Por fusión;2022M01;0
42 Soria;Por fusión;2021M12;0
42 Soria;Por fusión;2021M11;0
42 Soria;Por fusión;2021M10;0
42 Soria;Por fusión;2021M09;0
42 Soria;Por fusión;2021M08;0
42 Soria;Por fusión;2021M07;0
42 Soria;Por fusión;2021M06;0
42 Soria;Por fusión;2021M05;1
42 Soria;Por fusión;2021M04;0
42 Soria;Por fusión;2021M03;0
42 Soria;Por fusión;2021M02;0
42 Soria;Por fusión;2021M01;0
42 Soria;Por fusión;2020M12;1
42 Soria;Por fusión;2020M11;0
42 Soria;Por fusión;2020M10;0
42 Soria;Por fusión;2020M09;1
42 Soria;Por fusión;2020M08;0
42 Soria;Por fusión;2020M07;0
42 Soria;Por fusión;2020M06;0
42 Soria;Por fusión;2020M05;0
42 Soria;Por fusión;2020M04;0
42 Soria;Por fusión;2020M03;0
42 Soria;Por fusión;2020M02;0
42 Soria;Por fusión;2020M01;0
42 Soria;Por fusión;2019M12;1
42 Soria;Por fusión;2019M11;1
42 Soria;Por fusión;2019M10;1
42 Soria;Por fusión;2019M09;0
42 Soria;Por fusión;2019M08;0
42 Soria;Por fusión;2019M07;0
42 Soria;Por fusión;2019M06;0
42 Soria;Por fusión;2019M05;0
42 Soria;Por fusión;2019M04;0
42 Soria;Por fusión;2019M03;1
42 Soria;Por fusión;2019M02;1
42 Soria;Por fusión;2019M01;0
42 Soria;Por fusión;2018M12;0
42 Soria;Por fusión;2018M11;0
42 Soria;Por fusión;2018M10;0
42 Soria;Por fusión;2018M09;0
42 Soria;Por fusión;2018M08;0
42 Soria;Por fusión;2018M07;1
42 Soria;Por fusión;2018M06;0
42 Soria;Por fusión;2018M05;3
42 Soria;Por fusión;2018M04;0
42 Soria;Por fusión;2018M03;0
42 Soria;Por fusión;2018M02;0
42 Soria;Por fusión;2018M01;0
42 Soria;Por fusión;2017M12;2
42 Soria;Por fusión;2017M11;0
42 Soria;Por fusión;2017M10;0
42 Soria;Por fusión;2017M09;0
42 Soria;Por fusión;2017M08;0
42 Soria;Por fusión;2017M07;0
42 Soria;Por fusión;2017M06;0
42 Soria;Por fusión;2017M05;0
42 Soria;Por fusión;2017M04;0
42 Soria;Por fusión;2017M03;0
42 Soria;Por fusión;2017M02;0
42 Soria;Por fusión;2017M01;0
42 Soria;Por fusión;2016M12;0
42 Soria;Por fusión;2016M11;0
42 Soria;Por fusión;2016M10;0
42 Soria;Por fusión;2016M09;0
42 Soria;Por fusión;2016M08;0
42 Soria;Por fusión;2016M07;0
42 Soria;Por fusión;2016M06;0
42 Soria;Por fusión;2016M05;0
42 Soria;Por fusión;2016M04;0
42 Soria;Por fusión;2016M03;2
42 Soria;Por fusión;2016M02;0
42 Soria;Por fusión;2016M01;0
42 Soria;Por fusión;2015M12;0
42 Soria;Por fusión;2015M11;0
42 Soria;Por fusión;2015M10;0
42 Soria;Por fusión;2015M09;0
42 Soria;Por fusión;2015M08;0
42 Soria;Por fusión;2015M07;0
42 Soria;Por fusión;2015M06;0
42 Soria;Por fusión;2015M05;0
42 Soria;Por fusión;2015M04;0
42 Soria;Por fusión;2015M03;0
42 Soria;Por fusión;2015M02;0
42 Soria;Por fusión;2015M01;1
42 Soria;Por fusión;2014M12;0
42 Soria;Por fusión;2014M11;0
42 Soria;Por fusión;2014M10;0
42 Soria;Por fusión;2014M09;0
42 Soria;Por fusión;2014M08;0
42 Soria;Por fusión;2014M07;0
42 Soria;Por fusión;2014M06;0
42 Soria;Por fusión;2014M05;0
42 Soria;Por fusión;2014M04;0
42 Soria;Por fusión;2014M03;1
42 Soria;Por fusión;2014M02;1
42 Soria;Por fusión;2014M01;1
42 Soria;Por fusión;2013M12;0
42 Soria;Por fusión;2013M11;0
42 Soria;Por fusión;2013M10;0
42 Soria;Por fusión;2013M09;0
42 Soria;Por fusión;2013M08;0
42 Soria;Por fusión;2013M07;0
42 Soria;Por fusión;2013M06;0
42 Soria;Por fusión;2013M05;0
42 Soria;Por fusión;2013M04;0
42 Soria;Por fusión;2013M03;0
42 Soria;Por fusión;2013M02;1
42 Soria;Por fusión;2013M01;3
42 Soria;Por fusión;2012M12;0
42 Soria;Por fusión;2012M11;0
42 Soria;Por fusión;2012M10;0
42 Soria;Por fusión;2012M09;0
42 Soria;Por fusión;2012M08;0
42 Soria;Por fusión;2012M07;0
42 Soria;Por fusión;2012M06;0
42 Soria;Por fusión;2012M05;0
42 Soria;Por fusión;2012M04;0
42 Soria;Por fusión;2012M03;0
42 Soria;Por fusión;2012M02;0
42 Soria;Por fusión;2012M01;1
42 Soria;Otras;2022M12;1
42 Soria;Otras;2022M11;0
42 Soria;Otras;2022M10;0
42 Soria;Otras;2022M09;3
42 Soria;Otras;2022M08;0
42 Soria;Otras;2022M07;0
42 Soria;Otras;2022M06;1
42 Soria;Otras;2022M05;1
42 Soria;Otras;2022M04;0
42 Soria;Otras;2022M03;2
42 Soria;Otras;2022M02;1
42 Soria;Otras;2022M01;0
42 Soria;Otras;2021M12;0
42 Soria;Otras;2021M11;0
42 Soria;Otras;2021M10;0
42 Soria;Otras;2021M09;0
42 Soria;Otras;2021M08;0
42 Soria;Otras;2021M07;0
42 Soria;Otras;2021M06;0
42 Soria;Otras;2021M05;1
42 Soria;Otras;2021M04;0
42 Soria;Otras;2021M03;0
42 Soria;Otras;2021M02;0
42 Soria;Otras;2021M01;0
42 Soria;Otras;2020M12;0
42 Soria;Otras;2020M11;0
42 Soria;Otras;2020M10;0
42 Soria;Otras;2020M09;0
42 Soria;Otras;2020M08;0
42 Soria;Otras;2020M07;0
42 Soria;Otras;2020M06;0
42 Soria;Otras;2020M05;0
42 Soria;Otras;2020M04;0
42 Soria;Otras;2020M03;0
42 Soria;Otras;2020M02;0
42 Soria;Otras;2020M01;0
42 Soria;Otras;2019M12;0
42 Soria;Otras;2019M11;1
42 Soria;Otras;2019M10;0
42 Soria;Otras;2019M09;0
42 Soria;Otras;2019M08;0
42 Soria;Otras;2019M07;0
42 Soria;Otras;2019M06;0
42 Soria;Otras;2019M05;1
42 Soria;Otras;2019M04;0
42 Soria;Otras;2019M03;1
42 Soria;Otras;2019M02;0
42 Soria;Otras;2019M01;0
42 Soria;Otras;2018M12;0
42 Soria;Otras;2018M11;0
42 Soria;Otras;2018M10;0
42 Soria;Otras;2018M09;0
42 Soria;Otras;2018M08;0
42 Soria;Otras;2018M07;0
42 Soria;Otras;2018M06;0
42 Soria;Otras;2018M05;2
42 Soria;Otras;2018M04;2
42 Soria;Otras;2018M03;1
42 Soria;Otras;2018M02;2
42 Soria;Otras;2018M01;0
42 Soria;Otras;2017M12;0
42 Soria;Otras;2017M11;1
42 Soria;Otras;2017M10;1
42 Soria;Otras;2017M09;0
42 Soria;Otras;2017M08;0
42 Soria;Otras;2017M07;0
42 Soria;Otras;2017M06;0
42 Soria;Otras;2017M05;0
42 Soria;Otras;2017M04;0
42 Soria;Otras;2017M03;0
42 Soria;Otras;2017M02;0
42 Soria;Otras;2017M01;1
42 Soria;Otras;2016M12;1
42 Soria;Otras;2016M11;0
42 Soria;Otras;2016M10;0
42 Soria;Otras;2016M09;0
42 Soria;Otras;2016M08;0
42 Soria;Otras;2016M07;0
42 Soria;Otras;2016M06;0
42 Soria;Otras;2016M05;0
42 Soria;Otras;2016M04;0
42 Soria;Otras;2016M03;0
42 Soria;Otras;2016M02;0
42 Soria;Otras;2016M01;0
42 Soria;Otras;2015M12;2
42 Soria;Otras;2015M11;0
42 Soria;Otras;2015M10;0
42 Soria;Otras;2015M09;0
42 Soria;Otras;2015M08;0
42 Soria;Otras;2015M07;0
42 Soria;Otras;2015M06;0
42 Soria;Otras;2015M05;1
42 Soria;Otras;2015M04;0
42 Soria;Otras;2015M03;0
42 Soria;Otras;2015M02;0
42 Soria;Otras;2015M01;0
42 Soria;Otras;2014M12;0
42 Soria;Otras;2014M11;0
42 Soria;Otras;2014M10;0
42 Soria;Otras;2014M09;1
42 Soria;Otras;2014M08;0
42 Soria;Otras;2014M07;0
42 Soria;Otras;2014M06;0
42 Soria;Otras;2014M05;0
42 Soria;Otras;2014M04;0
42 Soria;Otras;2014M03;0
42 Soria;Otras;2014M02;1
42 Soria;Otras;2014M01;0
42 Soria;Otras;2013M12;0
42 Soria;Otras;2013M11;4
42 Soria;Otras;2013M10;0
42 Soria;Otras;2013M09;0
42 Soria;Otras;2013M08;0
42 Soria;Otras;2013M07;0
42 Soria;Otras;2013M06;0
42 Soria;Otras;2013M05;0
42 Soria;Otras;2013M04;0
42 Soria;Otras;2013M03;0
42 Soria;Otras;2013M02;1
42 Soria;Otras;2013M01;0
42 Soria;Otras;2012M12;0
42 Soria;Otras;2012M11;0
42 Soria;Otras;2012M10;0
42 Soria;Otras;2012M09;0
42 Soria;Otras;2012M08;0
42 Soria;Otras;2012M07;0
42 Soria;Otras;2012M06;0
42 Soria;Otras;2012M05;0
42 Soria;Otras;2012M04;0
42 Soria;Otras;2012M03;0
42 Soria;Otras;2012M02;0
42 Soria;Otras;2012M01;0
43 Tarragona;Voluntaria;2022M12;48
43 Tarragona;Voluntaria;2022M11;43
43 Tarragona;Voluntaria;2022M10;11
43 Tarragona;Voluntaria;2022M09;14
43 Tarragona;Voluntaria;2022M08;15
43 Tarragona;Voluntaria;2022M07;15
43 Tarragona;Voluntaria;2022M06;20
43 Tarragona;Voluntaria;2022M05;23
43 Tarragona;Voluntaria;2022M04;21
43 Tarragona;Voluntaria;2022M03;46
43 Tarragona;Voluntaria;2022M02;54
43 Tarragona;Voluntaria;2022M01;69
43 Tarragona;Voluntaria;2021M12;64
43 Tarragona;Voluntaria;2021M11;48
43 Tarragona;Voluntaria;2021M10;18
43 Tarragona;Voluntaria;2021M09;12
43 Tarragona;Voluntaria;2021M08;17
43 Tarragona;Voluntaria;2021M07;14
43 Tarragona;Voluntaria;2021M06;16
43 Tarragona;Voluntaria;2021M05;24
43 Tarragona;Voluntaria;2021M04;38
43 Tarragona;Voluntaria;2021M03;26
43 Tarragona;Voluntaria;2021M02;34
43 Tarragona;Voluntaria;2021M01;37
43 Tarragona;Voluntaria;2020M12;49
43 Tarragona;Voluntaria;2020M11;31
43 Tarragona;Voluntaria;2020M10;22
43 Tarragona;Voluntaria;2020M09;13
43 Tarragona;Voluntaria;2020M08;10
43 Tarragona;Voluntaria;2020M07;18
43 Tarragona;Voluntaria;2020M06;9
43 Tarragona;Voluntaria;2020M05;6
43 Tarragona;Voluntaria;2020M04;11
43 Tarragona;Voluntaria;2020M03;20
43 Tarragona;Voluntaria;2020M02;29
43 Tarragona;Voluntaria;2020M01;58
43 Tarragona;Voluntaria;2019M12;64
43 Tarragona;Voluntaria;2019M11;32
43 Tarragona;Voluntaria;2019M10;27
43 Tarragona;Voluntaria;2019M09;9
43 Tarragona;Voluntaria;2019M08;19
43 Tarragona;Voluntaria;2019M07;19
43 Tarragona;Voluntaria;2019M06;16
43 Tarragona;Voluntaria;2019M05;20
43 Tarragona;Voluntaria;2019M04;17
43 Tarragona;Voluntaria;2019M03;29
43 Tarragona;Voluntaria;2019M02;37
43 Tarragona;Voluntaria;2019M01;62
43 Tarragona;Voluntaria;2018M12;62
43 Tarragona;Voluntaria;2018M11;28
43 Tarragona;Voluntaria;2018M10;18
43 Tarragona;Voluntaria;2018M09;10
